"user_id","friend_user_id"
"us724205","us629534"
"us713783","us480650"
"us713783","us708302"
"us701424","us534795"
"us724205","us599851"
"us724205","us726362"
"us718275","us629639"
"us724205","us523869"
"us724205","us541081"
"us724205","us681881"
"us724205","us718470"
"us724205","us473823"
"us724205","us547183"
"us724205","us725769"
"us724205","us695519"
"us724205","us710161"
"us724205","us701864"
"us724205","us723884"
"us724205","us726637"
"us724205","us651797"
"us713783","us310530"
"us724205","us633114"
"us724205","us593348"
"us724205","us180104"
"us707422","us607282"
"us724205","us625636"
"us724205","us367080"
"us724205","us331466"
"us724205","us727373"
"us724205","us648250"
"us724205","us703301"
"us724205","us582604"
"us711843","us180104"
"us724205","us717578"
"us724205","us676113"
"us724205","us474719"
"us675658","us558408"
"us675658","us4"
"us661398","us651797"
"us674150","us723326"
"us641646","us731448"
"us674150","us280824"
"us681374","us675915"
"us724205","us633642"
"us724205","us725364"
"us724205","us707995"
"us724205","us675915"
"us724205","us717749"
"us724205","us352667"
"us724205","us633015"
"us724205","us173650"
"us724205","us675634"
"us721193","us651797"
"us724205","us725428"
"us724205","us587488"
"us724205","us683368"
"us724205","us251900"
"us721193","us462605"
"us724205","us712082"
"us724205","us719658"
"us718275","us724205"
"us724205","us718275"
"us724205","us671561"
"us724205","us270621"
"us724205","us650973"
"us724205","us699115"
"us718040","us729846"
"us284879","us332934"
"us289642","us326891"
"us290737","us288655"
"us310530","us327023"
"us322387","us210648"
"us322651","us310530"
"us310530","us322651"
"us325877","us87860"
"us326763","us235540"
"us327213","us312828"
"us328678","us326749"
"us327213","us327015"
"us331020","us326749"
"us331020","us265248"
"us331143","us331124"
"us330890","us247886"
"us330890","us321677"
"us330890","us328863"
"us330890","us330736"
"us330933","us330984"
"us330890","us192055"
"us330890","us215093"
"us330890","us195952"
"us327023","us310530"
"us330933","us309952"
"us330890","us327726"
"us332016","us331593"
"us331589","us331753"
"us332016","us203829"
"us330933","us332712"
"us330933","us332637"
"us330933","us294383"
"us331294","us7896"
"us333330","us332118"
"us330890","us238607"
"us331036","us312828"
"us230837","us337278"
"us251899","us316705"
"us251899","us138252"
"us251899","us337638"
"us251899","us110"
"us230837","us341110"
"us226231","us299480"
"us231953","us315900"
"us230837","us339122"
"us219761","us315900"
"us231953","us326891"
"us231953","us191637"
"us258648","us265218"
"us284879","us326891"
"us284879","us335216"
"us284879","us268361"
"us284879","us129513"
"us284879","us184467"
"us265567","us38256"
"us316461","us240629"
"us325877","us328710"
"us310530","us299584"
"us308134","us110"
"us310530","us327726"
"us290737","us192055"
"us284879","us340623"
"us284879","us305309"
"us289642","us328698"
"us284879","us342046"
"us284879","us304695"
"us284879","us335610"
"us284879","us340079"
"us284879","us342683"
"us284879","us337030"
"us284879","us343313"
"us287515","us284575"
"us287446","us222731"
"us287515","us265248"
"us283093","us323867"
"us277603","us341796"
"us284879","us343862"
"us284879","us344237"
"us284879","us344279"
"us284879","us344380"
"us284879","us334178"
"us289642","us326749"
"us289642","us276788"
"us287515","us312828"
"us289642","us265320"
"us284879","us238472"
"us310692","us343313"
"us321913","us315900"
"us231953","us276788"
"us231953","us344013"
"us231953","us256247"
"us231953","us184939"
"us231953","us338665"
"us231953","us318055"
"us231953","us330979"
"us220215","us346757"
"us227428","us306037"
"us231953","us306194"
"us227428","us256247"
"us231953","us284879"
"us245467","us345000"
"us235355","us345908"
"us231953","us236582"
"us230837","us349334"
"us231953","us288655"
"us284879","us332458"
"us271050","us205274"
"us289642","us339112"
"us289642","us241678"
"us284879","us308969"
"us284879","us231953"
"us272960","us348587"
"us316461","us315900"
"us321922","us130489"
"us321922","us346955"
"us321922","us144760"
"us304214","us315900"
"us304214","us347685"
"us272960","us169431"
"us272960","us288248"
"us272960","us217493"
"us273804","us348949"
"us289642","us334238"
"us289642","us337214"
"us268680","us348690"
"us272960","us342046"
"us273942","us144760"
"us304214","us186217"
"us320405","us288655"
"us292340","us312760"
"us298950","us343921"
"us313092","us256247"
"us310530","us210234"
"us334496","us326749"
"us337299","us223172"
"us333658","us307941"
"us338391","us157431"
"us335246","us223172"
"us334517","us326749"
"us334793","us339123"
"us334793","us277746"
"us339343","us336056"
"us339441","us304695"
"us338257","us339361"
"us338257","us323867"
"us327213","us307942"
"us327213","us341768"
"us343619","us339125"
"us343766","us258222"
"us343619","us341724"
"us343882","us93803"
"us335758","us343313"
"us343882","us215093"
"us346110","us323444"
"us347256","us252254"
"us347256","us339283"
"us347415","us323500"
"us345733","us346757"
"us350456","us120397"
"us345733","us288248"
"us353144","us308969"
"us7438","us172054"
"us93803","us223172"
"us7438","us144760"
"us93803","us319663"
"us72563","us226107"
"us72563","us245953"
"us93803","us317911"
"us93803","us333026"
"us93803","us326749"
"us93803","us334513"
"us93803","us326973"
"us93803","us205847"
"us93803","us339283"
"us93803","us343779"
"us93803","us343882"
"us93803","us288248"
"us129513","us342683"
"us183907","us188200"
"us125756","us229127"
"us149637","us226468"
"us191317","us183633"
"us110","us361359"
"us191317","us370554"
"us187052","us183799"
"us200796","us370554"
"us200796","us315900"
"us180147","us353083"
"us200796","us200216"
"us191317","us283814"
"us191317","us310530"
"us211247","us144760"
"us191317","us364540"
"us191317","us256247"
"us110","us357328"
"us146434","us378492"
"us125756","us369745"
"us191317","us359890"
"us188242","us310530"
"us165972","us223156"
"us200796","us283814"
"us200796","us310530"
"us125756","us388163"
"us152057","us276213"
"us146434","us307829"
"us191317","us200856"
"us191317","us285724"
"us126138","us337584"
"us146434","us288044"
"us185183","us396639"
"us125756","us387783"
"us145476","us364540"
"us145476","us315900"
"us161482","us234136"
"us161482","us400479"
"us161482","us359397"
"us161482","us399801"
"us162532","us355852"
"us220215","us351406"
"us226231","us93803"
"us226231","us209525"
"us226231","us258222"
"us261717","us253198"
"us245467","us238472"
"us262066","us209525"
"us230837","us356979"
"us230837","us356849"
"us231953","us165968"
"us222039","us292463"
"us230837","us359457"
"us219761","us305923"
"us230837","us347415"
"us237724","us260186"
"us273942","us258222"
"us265567","us304695"
"us265567","us247100"
"us284879","us352366"
"us284879","us310530"
"us265567","us356049"
"us265567","us356088"
"us265567","us284879"
"us284879","us265567"
"us284879","us356049"
"us265567","us356156"
"us265567","us220557"
"us284879","us288248"
"us265567","us356450"
"us309771","us351669"
"us748934","us765121"
"us748934","us723782"
"us737122","us763586"
"us755088","us651797"
"us737122","us512927"
"us748934","us765449"
"us748934","us764889"
"us748934","us765938"
"us751345","us734187"
"us747467","us765938"
"us747467","us766135"
"us747467","us751893"
"us747467","us512927"
"us766502","us765816"
"us766557","us765959"
"us756289","us750020"
"us748934","us409812"
"us765851","us736897"
"us748934","us230837"
"us755593","us352667"
"us748934","us367890"
"us748934","us754585"
"us764303","us648250"
"us764303","us751505"
"us764303","us675915"
"us767365","us401667"
"us767577","us736897"
"us758144","us410016"
"us764303","us751272"
"us758370","us556397"
"us764707","us764561"
"us764303","us580774"
"us748934","us563780"
"us764707","us764192"
"us764303","us675634"
"us764303","us731738"
"us764303","us757670"
"us768410","us760098"
"us768369","us755503"
"us764303","us768369"
"us768369","us764303"
"us768369","us684740"
"us768369","us757157"
"us768369","us750037"
"us767577","us768369"
"us768369","us767577"
"us768369","us764422"
"us768369","us768531"
"us751654","us599221"
"us768369","us766257"
"us768369","us765738"
"us761056","us760962"
"us768369","us599851"
"us768369","us458747"
"us768369","us684789"
"us768369","us757869"
"us768369","us547183"
"us748934","us547183"
"us768369","us728526"
"us768369","us733961"
"us748934","us594087"
"us748934","us109054"
"us748934","us766569"
"us748934","us743640"
"us755593","us723035"
"us762557","us681881"
"us734692","us769019"
"us767577","us144760"
"us768369","us712082"
"us734692","us769021"
"us748934","us768552"
"us748934","us686178"
"us766557","us768369"
"us768369","us766557"
"us748934","us753693"
"us748934","us768913"
"us769266","us734692"
"us734692","us769266"
"us734692","us752287"
"us734692","us289569"
"us734692","us608853"
"us734692","us162038"
"us755088","us743640"
"us734692","us769193"
"us760856","us728984"
"us768369","us765013"
"us751345","us675634"
"us725364","us608543"
"us725364","us736897"
"us725364","us731117"
"us725364","us757869"
"us725364","us704688"
"us725364","us739417"
"us725364","us529456"
"us725364","us737766"
"us725364","us726494"
"us725364","us651797"
"us728489","us572647"
"us764303","us737766"
"us768369","us725412"
"us768369","us751272"
"us768369","us722813"
"us764303","us752835"
"us768369","us352667"
"us748934","us770926"
"us757941","us736897"
"us768369","us694661"
"us768369","us736897"
"us768369","us770926"
"us768369","us731117"
"us736822","us605419"
"us764303","us770926"
"us764303","us226231"
"us771641","us736868"
"us771641","us766569"
"us751654","us580553"
"us764303","us771654"
"us771654","us764303"
"us758574","us771336"
"us771654","us771832"
"us758574","us769014"
"us758574","us766569"
"us771654","us698445"
"us771654","us386396"
"us748934","us771336"
"us768369","us771654"
"us771654","us768369"
"us768369","us736868"
"us771654","us771959"
"us762557","us614166"
"us757941","us647882"
"us768369","us766708"
"us734692","us614166"
"us768369","us614166"
"us757941","us772953"
"us771800","us773460"
"us771654","us679780"
"us771159","us772933"
"us758574","us717749"
"us728875","us695456"
"us728875","us764191"
"us728489","us770215"
"us771800","us773217"
"us770587","us251735"
"us774806","us774782"
"us739699","us752835"
"us757941","us774756"
"us768369","us734191"
"us766442","us661534"
"us770587","us775118"
"us771654","us770704"
"us768369","us774738"
"us764579","us736897"
"us755088","us751654"
"us751654","us755088"
"us768369","us681564"
"us771654","us771511"
"us771654","us775213"
"us771654","us759784"
"us771654","us739314"
"us771654","us775310"
"us771654","us379519"
"us755593","us602548"
"us743350","us130489"
"us289569","us763267"
"us289569","us770587"
"us289569","us708040"
"us289569","us449399"
"us289569","us691874"
"us289569","us583989"
"us289569","us748934"
"us289569","us775213"
"us289569","us174785"
"us289569","us684740"
"us289569","us754903"
"us289569","us692439"
"us289569","us755374"
"us289569","us209527"
"us289569","us780683"
"us289569","us786596"
"us289569","us279991"
"us289569","us783980"
"us289569","us751893"
"us289569","us773508"
"us294949","us681564"
"us300302","us289642"
"us352667","us777226"
"us395567","us763586"
"us401667","us694661"
"us401667","us777231"
"us401667","us775962"
"us401667","us4"
"us401667","us223224"
"us401667","us681802"
"us352667","us692439"
"us352667","us725364"
"us352667","us784577"
"us352667","us632155"
"us331466","us774991"
"us375408","us695456"
"us372675","us790239"
"us409935","us694184"
"us395567","us640335"
"us401667","us726406"
"us217493","us695519"
"us228233","us600095"
"us270621","us757808"
"us289569","us704688"
"us289569","us786295"
"us289569","us775205"
"us289569","us792420"
"us289569","us780973"
"us289569","us792591"
"us289569","us512927"
"us289569","us792769"
"us289569","us792841"
"us289569","us780943"
"us289569","us791865"
"us289569","us633907"
"us289569","us405178"
"us289569","us794054"
"us289569","us782173"
"us289569","us794258"
"us289569","us793265"
"us289569","us723782"
"us289569","us600095"
"us289569","us601109"
"us289569","us794830"
"us289569","us465532"
"us289569","us796390"
"us289569","us795085"
"us289569","us796000"
"us313802","us797432"
"us289569","us614702"
"us327726","us775211"
"us327726","us292594"
"us327726","us290737"
"us401667","us788055"
"us401667","us736897"
"us401667","us748934"
"us401667","us691874"
"us451325","us651797"
"us473823","us774991"
"us473823","us775211"
"us458747","us744693"
"us458661","us608543"
"us458661","us463088"
"us724205","us717500"
"us724205","us661779"
"us711843","us633407"
"us711843","us731199"
"us711843","us676641"
"us726021","us245147"
"us726021","us547183"
"us725564","us607282"
"us726494","us722151"
"us726021","us724616"
"us726524","us620740"
"us727506","us523405"
"us725640","us633407"
"us729371","us722151"
"us725640","us458747"
"us725640","us180104"
"us725640","us716459"
"us725564","us710161"
"us729859","us712106"
"us725640","us729577"
"us729596","us730064"
"us730504","us196227"
"us726494","us682305"
"us731072","us660520"
"us728981","us613573"
"us728981","us731273"
"us731072","us656225"
"us731448","us641646"
"us728963","us654335"
"us728981","us633407"
"us731803","us731613"
"us726524","us712049"
"us731803","us732230"
"us731803","us708261"
"us729596","us661779"
"us732821","us178426"
"us87264","us178426"
"us87264","us633785"
"us676202","us718156"
"us665740","us734633"
"us681881","us728526"
"us721193","us733795"
"us721193","us650973"
"us711843","us733961"
"us724205","us613827"
"us718275","us657786"
"us711843","us734191"
"us724205","us630811"
"us716082","us289569"
"us703432","us699951"
"us724205","us708302"
"us691123","us251900"
"us711843","us613743"
"us723035","us737164"
"us724205","us464548"
"us724205","us571862"
"us661398","us711843"
"us674150","us717749"
"us686575","us633407"
"us686575","us722813"
"us674150","us351537"
"us665740","us651797"
"us665740","us695519"
"us711843","us681377"
"us711843","us605419"
"us704578","us605419"
"us704578","us691874"
"us721193","us605488"
"us691123","us556385"
"us711843","us661398"
"us691123","us519754"
"us711843","us679780"
"us691123","us739314"
"us711843","us271000"
"us731253","us599851"
"us731253","us633407"
"us731253","us733930"
"us725640","us731999"
"us726524","us714759"
"us725640","us722813"
"us731253","us716169"
"us725640","us728506"
"us731803","us734787"
"us725640","us473823"
"us731803","us541081"
"us731803","us734868"
"us735118","us724154"
"us731287","us656225"
"us731147","us708302"
"us731147","us675915"
"us728981","us647960"
"us731287","us660520"
"us725640","us190957"
"us732963","us675028"
"us730184","us726043"
"us726043","us730184"
"us728984","us599851"
"us87264","us729752"
"us87264","us605419"
"us737465","us728504"
"us731117","us732103"
"us731287","us731072"
"us731072","us731287"
"us731072","us675915"
"us731253","us605419"
"us739436","us651912"
"us739700","us739417"
"us728984","us739699"
"us728984","us708302"
"us739755","us739314"
"us728984","us87264"
"us740012","us605419"
"us740164","us740179"
"us726494","us633114"
"us726494","us405180"
"us726494","us605419"
"us726494","us676641"
"us730184","us541081"
"us728981","us605419"
"us740777","us740791"
"us738926","us735090"
"us739460","us739314"
"us726494","us740009"
"us87264","us722151"
"us87264","us728984"
"us87264","us599851"
"us87264","us737909"
"us177370","us409812"
"us109054","us748934"
"us150162","us728585"
"us150162","us556510"
"us203923","us605419"
"us203923","us303826"
"us203923","us765213"
"us203923","us451962"
"us203923","us173092"
"us203923","us323500"
"us203923","us378082"
"us203923","us288248"
"us203923","us112678"
"us203923","us307221"
"us203923","us708918"
"us150162","us285724"
"us150162","us602548"
"us150162","us357273"
"us276213","us556510"
"us269164","us740942"
"us268504","us641836"
"us269164","us196251"
"us379519","us731271"
"us357299","us591267"
"us357299","us739892"
"us357299","us667150"
"us408961","us608543"
"us408961","us331062"
"us408961","us532222"
"us400375","us605419"
"us400375","us708302"
"us229215","us739417"
"us285321","us653136"
"us357299","us753275"
"us370054","us725412"
"us379519","us587377"
"us366414","us583989"
"us442254","us729971"
"us390217","us762493"
"us390217","us762475"
"us390217","us599851"
"us390217","us734692"
"us390217","us541081"
"us364471","us81939"
"us370054","us695456"
"us357299","us739417"
"us357299","us768552"
"us357299","us770368"
"us379519","us775213"
"us379519","us771654"
"us411061","us695456"
"us411061","us751893"
"us442254","us764191"
"us390217","us695519"
"us390217","us754903"
"us454715","us684740"
"us469705","us458747"
"us587488","us718383"
"us587377","us605419"
"us587377","us737766"
"us587377","us739122"
"us563804","us684740"
"us611251","us605419"
"us611251","us583989"
"us611251","us742363"
"us622485","us694661"
"us596675","us605419"
"us596675","us694463"
"us629534","us355852"
"us620740","us599221"
"us629534","us641836"
"us587377","us708055"
"us620740","us708763"
"us614831","us414397"
"us599007","us583989"
"us469705","us474719"
"us585825","us704491"
"us625636","us695790"
"us625636","us575113"
"us612131","us575113"
"us634018","us318055"
"us587488","us594174"
"us550328","us440076"
"us587377","us739417"
"us591267","us357299"
"us580774","us735090"
"us625636","us695519"
"us625636","us594174"
"us620740","us739459"
"us599074","us633407"
"us599074","us496035"
"us599074","us599851"
"us625636","us748934"
"us625636","us629534"
"us629534","us625636"
"us665740","us534797"
"us649584","us732609"
"us681564","us547183"
"us724205","us462160"
"us711843","us711852"
"us711843","us725640"
"us711843","us729971"
"us704578","us736897"
"us718275","us605419"
"us711843","us736897"
"us686575","us434526"
"us686575","us605419"
"us674150","us745169"
"us686575","us734692"
"us674150","us467240"
"us681564","us745874"
"us711890","us726029"
"us723218","us458747"
"us723218","us633907"
"us724205","us680982"
"us726524","us605419"
"us742363","us611251"
"us742363","us687496"
"us731072","us613573"
"us725640","us711843"
"us309771","us252254"
"us310530","us256247"
"us304214","us206125"
"us310530","us355292"
"us312975","us144760"
"us310530","us284879"
"us310530","us349334"
"us310530","us60202"
"us265567","us240276"
"us284879","us256247"
"us287515","us288248"
"us316485","us245370"
"us310665","us357884"
"us299005","us288248"
"us322361","us312760"
"us305923","us334701"
"us305923","us219761"
"us230837","us169591"
"us230837","us361103"
"us230837","us361147"
"us226231","us251590"
"us219761","us355692"
"us219761","us289569"
"us219761","us309861"
"us219761","us251590"
"us219761","us319663"
"us230837","us365026"
"us224606","us362459"
"us219761","us294498"
"us219761","us362355"
"us219761","us343799"
"us219761","us353083"
"us219761","us366938"
"us262460","us157896"
"us26592","us356902"
"us287515","us362325"
"us287515","us203329"
"us287515","us362562"
"us287515","us226468"
"us284879","us285395"
"us284879","us315303"
"us317150","us309861"
"us298950","us103862"
"us292652","us304695"
"us292652","us247100"
"us310530","us355620"
"us298950","us349334"
"us316461","us291176"
"us310530","us363858"
"us310530","us354894"
"us310530","us358504"
"us26592","us226468"
"us287515","us364471"
"us287772","us276788"
"us287772","us305407"
"us287515","us157896"
"us276743","us309861"
"us287515","us366938"
"us287515","us268498"
"us290737","us355812"
"us319821","us238472"
"us310530","us272167"
"us310530","us355852"
"us350456","us330979"
"us352366","us258222"
"us352366","us256247"
"us352366","us289569"
"us354418","us352667"
"us354807","us351694"
"us352366","us284879"
"us329593","us200216"
"us355123","us144760"
"us355372","us355408"
"us352366","us330944"
"us352366","us338665"
"us355372","us247100"
"us345733","us321329"
"us351998","us285587"
"us352366","us194948"
"us352366","us144760"
"us352366","us279961"
"us355372","us350262"
"us355971","us50200"
"us356088","us247100"
"us356088","us265567"
"us354807","us341724"
"us352366","us323986"
"us355372","us356560"
"us356560","us355372"
"us356560","us356577"
"us355971","us356052"
"us355372","us356088"
"us356088","us355372"
"us355797","us356849"
"us357361","us315900"
"us357361","us338149"
"us357361","us357884"
"us357361","us305836"
"us357965","us305836"
"us331636","us336700"
"us358064","us358086"
"us358086","us358064"
"us357361","us203829"
"us352366","us268361"
"us347256","us331058"
"us358235","us347256"
"us347256","us358235"
"us357361","us258222"
"us347256","us255821"
"us352366","us307941"
"us339601","us307941"
"us356560","us356902"
"us357295","us358950"
"us347415","us342443"
"us357361","us283814"
"us357361","us125751"
"us355692","us294349"
"us355971","us357359"
"us355971","us288248"
"us355971","us341724"
"us330890","us157896"
"us347415","us360464"
"us347415","us230837"
"us357361","us360468"
"us358878","us358869"
"us359457","us230837"
"us360468","us252254"
"us360468","us360332"
"us360468","us357361"
"us352366","us306194"
"us335246","us323444"
"us356805","us358062"
"us357361","us360134"
"us330933","us352024"
"us355971","us315303"
"us355971","us270901"
"us355971","us248582"
"us355971","us362324"
"us352366","us215093"
"us355971","us360613"
"us355123","us343812"
"us355692","us219761"
"us360570","us252254"
"us361236","us361328"
"us361236","us361387"
"us361156","us341724"
"us361156","us192055"
"us362562","us362453"
"us362056","us361328"
"us362056","us352667"
"us361156","us265248"
"us362562","us287515"
"us362562","us363285"
"us362562","us144760"
"us362562","us101583"
"us364023","us144760"
"us362562","us357244"
"us343882","us342421"
"us357361","us323500"
"us357361","us331390"
"us343620","us362400"
"us334581","us192055"
"us352366","us131861"
"us343620","us359404"
"us357361","us353083"
"us357361","us367131"
"us362562","us172054"
"us362562","us364471"
"us364537","us288248"
"us361156","us304695"
"us364595","us364533"
"us364963","us362459"
"us361156","us358504"
"us365294","us364408"
"us361249","us358504"
"us362562","us366052"
"us364595","us366115"
"us362485","us194948"
"us362562","us362459"
"us362562","us366188"
"us364595","us362562"
"us362562","us364595"
"us366227","us357359"
"us364595","us362459"
"us366227","us365891"
"us364595","us87860"
"us364595","us303826"
"us362562","us366833"
"us224606","us112041"
"us219761","us367173"
"us219761","us272167"
"us219761","us5599"
"us262460","us268498"
"us219761","us306318"
"us219761","us311044"
"us228758","us238320"
"us219761","us234141"
"us262066","us288248"
"us235962","us238320"
"us262066","us366281"
"us262066","us362348"
"us262066","us252254"
"us284879","us265425"
"us289531","us362325"
"us271050","us369386"
"us284879","us315508"
"us309771","us258076"
"us310530","us349264"
"us310530","us343620"
"us310530","us268361"
"us313798","us283814"
"us279991","us259675"
"us316485","us370118"
"us310530","us364540"
"us310530","us346724"
"us322361","us315900"
"us315005","us236256"
"us316485","us364540"
"us322361","us144760"
"us230837","us373528"
"us219761","us374974"
"us224606","us366156"
"us219761","us276736"
"us262460","us144760"
"us231953","us364540"
"us259987","us216599"
"us262066","us288655"
"us287515","us375599"
"us287511","us309771"
"us310530","us372616"
"us310530","us351669"
"us310530","us371194"
"us310530","us370915"
"us310530","us370118"
"us319821","us196642"
"us310530","us184939"
"us310530","us366281"
"us309771","us287511"
"us290737","us352290"
"us287515","us377631"
"us265567","us311044"
"us265567","us353083"
"us274634","us308969"
"us26592","us311044"
"us274634","us379811"
"us274634","us364803"
"us310530","us372944"
"us458747","us777612"
"us458747","us587377"
"us473823","us657860"
"us458747","us775482"
"us458747","us737766"
"us473823","us744693"
"us458747","us779316"
"us458747","us602548"
"us458747","us717749"
"us503521","us721533"
"us503521","us496035"
"us492843","us552026"
"us473823","us737766"
"us473823","us768587"
"us458747","us33836"
"us458747","us778063"
"us458747","us780225"
"us480183","us587377"
"us458747","us775087"
"us458747","us775880"
"us473823","us334178"
"us540713","us724612"
"us548925","us701864"
"us608543","us454262"
"us608543","us775871"
"us608543","us684789"
"us608543","us777248"
"us608543","us375302"
"us608543","us717975"
"us608543","us458661"
"us619138","us745169"
"us619138","us766569"
"us608543","us728526"
"us617569","us653706"
"us633407","us622396"
"us617569","us368315"
"us608543","us736897"
"us60755","us61560"
"us633407","us59774"
"us458747","us656225"
"us458747","us723035"
"us458747","us758086"
"us458747","us766609"
"us473823","us588309"
"us473823","us779653"
"us458747","us713098"
"us473197","us774411"
"us458747","us575113"
"us468133","us541081"
"us486860","us538014"
"us588270","us737766"
"us565318","us777226"
"us565318","us708040"
"us565318","us787127"
"us608543","us600691"
"us608543","us764451"
"us608543","us640335"
"us627514","us410016"
"us608543","us728632"
"us619138","us209525"
"us565318","us734692"
"us542875","us496035"
"us580553","us661534"
"us565318","us784936"
"us582937","us418809"
"us582937","us675634"
"us582937","us791961"
"us582937","us695519"
"us608543","us788211"
"us608543","us723035"
"us608543","us784936"
"us608543","us206294"
"us708918","us775482"
"us691874","us775962"
"us708269","us675915"
"us691874","us486637"
"us691874","us289569"
"us691874","us245147"
"us708918","us736897"
"us723062","us605419"
"us691874","us748123"
"us691874","us593395"
"us655316","us749846"
"us691874","us594831"
"us691874","us613783"
"us691874","us764717"
"us691874","us704470"
"us691874","us775213"
"us691874","us717749"
"us691874","us775482"
"us691874","us758223"
"us755593","us593348"
"us728489","us739216"
"us734692","us681881"
"us748934","us775205"
"us771654","us748934"
"us748934","us771654"
"us734692","us719899"
"us748934","us241972"
"us772289","us764148"
"us774991","us379519"
"us748934","us776212"
"us734692","us600095"
"us748934","us681881"
"us748934","us775213"
"us772175","us757621"
"us755593","us651797"
"us774991","us473823"
"us770790","us694661"
"us770587","us605419"
"us767577","us719053"
"us774991","us775211"
"us764303","us719053"
"us764303","us772953"
"us770587","us602548"
"us771654","us251900"
"us740009","us602548"
"us771654","us486637"
"us771654","us775529"
"us770587","us751345"
"us751345","us770587"
"us770587","us289569"
"us771654","us774917"
"us748934","us593348"
"us770587","us775623"
"us728489","us777210"
"us770587","us251734"
"us768369","us737766"
"us768369","us469705"
"us770587","us777470"
"us748934","us775529"
"us748934","us777555"
"us728875","us777492"
"us745014","us695456"
"us774991","us764717"
"us774991","us764192"
"us770587","us331046"
"us734692","us763267"
"us734692","us736897"
"us774564","us770703"
"us734692","us769388"
"us774564","us541081"
"us736822","us768780"
"us774564","us744348"
"us734692","us611578"
"us748934","us737766"
"us774564","us343799"
"us768969","us764889"
"us735090","us695456"
"us758109","us776621"
"us759398","us752835"
"us748934","us778477"
"us748934","us686716"
"us771800","us777231"
"us757941","us737766"
"us770078","us745748"
"us748934","us766571"
"us774991","us248582"
"us748934","us764192"
"us757941","us180104"
"us757941","us779260"
"us757941","us226231"
"us757941","us770495"
"us757941","us777756"
"us768369","us681377"
"us748934","us602548"
"us748123","us691874"
"us768369","us395950"
"us771654","us757951"
"us757941","us779841"
"us770587","us779653"
"us771654","us681881"
"us768369","us771976"
"us776006","us766569"
"us775880","us772953"
"us776388","us681881"
"us776650","us776651"
"us776998","us694661"
"us775529","us775623"
"us775529","us771654"
"us777306","us728526"
"us777306","us752835"
"us777430","us777418"
"us777418","us777430"
"us777306","us736897"
"us775529","us748934"
"us777676","us764192"
"us775880","us759725"
"us775880","us770703"
"us778365","us682433"
"us775880","us771760"
"us775529","us737766"
"us775880","us697574"
"us777306","us737766"
"us777306","us717749"
"us777676","us684789"
"us779470","us764192"
"us775219","us777470"
"us777862","us779899"
"us734692","us776621"
"us734692","us765738"
"us734692","us763586"
"us757941","us599851"
"us748934","us289569"
"us748934","us780230"
"us748934","us758331"
"us748934","us778919"
"us748934","us602528"
"us748934","us193074"
"us748934","us725738"
"us764606","us695519"
"us748934","us657639"
"us771159","us780889"
"us748934","us749674"
"us748934","us780217"
"us748934","us736897"
"us771159","us599851"
"us758370","us715778"
"us768369","us103625"
"us748934","us779353"
"us748934","us198294"
"us771654","us712082"
"us772473","us605419"
"us772473","us768650"
"us758223","us691874"
"us780051","us614702"
"us775880","us752835"
"us780201","us777756"
"us780201","us602528"
"us780201","us767482"
"us775880","us675028"
"us775880","us602528"
"us775880","us780643"
"us775880","us780624"
"us780781","us775205"
"us777859","us148006"
"us780718","us766609"
"us781564","us720175"
"us781669","us781713"
"us777859","us288044"
"us782633","us758331"
"us782805","us761260"
"us782872","us779931"
"us777734","us630148"
"us775880","us775213"
"us775880","us458747"
"us680309","us767379"
"us310530","us191317"
"us290985","us369745"
"us310530","us376237"
"us308134","us172326"
"us357275","us367877"
"us357275","us367837"
"us343620","us252254"
"us343620","us188200"
"us352366","us353083"
"us352366","us351669"
"us343620","us310530"
"us352366","us32498"
"us343620","us238472"
"us352366","us252254"
"us343620","us284184"
"us360421","us272167"
"us369052","us32498"
"us364537","us112041"
"us364595","us317269"
"us357275","us370950"
"us343620","us194948"
"us355971","us194948"
"us352366","us364540"
"us343620","us163563"
"us352366","us373189"
"us370277","us364540"
"us364595","us367994"
"us364595","us323500"
"us371078","us367003"
"us369300","us364407"
"us370652","us276371"
"us364595","us367890"
"us371591","us371592"
"us371591","us371612"
"us371878","us139853"
"us364431","us360421"
"us360421","us364431"
"us372116","us371923"
"us372116","us144760"
"us372240","us283814"
"us366197","us353083"
"us370915","us372616"
"us369052","us372256"
"us360421","us353083"
"us369052","us372646"
"us369052","us355619"
"us369300","us369180"
"us370915","us200216"
"us352366","us352667"
"us352366","us265248"
"us343620","us330587"
"us335603","us217493"
"us352366","us207626"
"us352366","us376870"
"us370915","us289569"
"us370915","us331046"
"us370915","us268498"
"us370915","us316512"
"us371591","us373528"
"us374703","us203309"
"us370915","us278243"
"us369052","us374976"
"us369052","us372616"
"us364537","us211114"
"us371224","us279961"
"us369052","us252254"
"us370915","us310530"
"us370915","us252254"
"us369052","us375311"
"us370915","us375465"
"us370915","us335610"
"us369378","us364540"
"us372527","us376203"
"us376336","us342662"
"us373812","us197780"
"us376784","us192055"
"us373490","us276145"
"us370915","us71153"
"us369378","us376870"
"us335603","us377119"
"us335603","us364540"
"us355692","us362355"
"us343620","us206125"
"us343620","us361236"
"us369378","us377133"
"us370915","us361328"
"us362562","us370915"
"us370915","us362562"
"us369378","us377375"
"us366949","us321856"
"us377688","us369745"
"us376424","us364540"
"us377355","us144760"
"us377794","us169956"
"us377794","us377832"
"us377938","us377934"
