user_id,degs,deg_adj,ego,CC,CC_adj,ego_out,ego_adj
us512710,1,22.0,0,0.0,0.0952380952381,22,22
us364431,1,3.0,0,0.0,0.333333333333,3,3
us138060,2,14.0,0,0.0,0.103988603989,28,27
us161403,1,279.0,0,0.0,0.065779634357,279,279
us94789,3,99.0,2,0.666666666667,0.0619483227839,293,270
us92973,26,53.9615384615,79,0.243076923077,0.280192966994,1245,726
us691307,5,29.2,2,0.2,0.0500010181389,142,126
us261219,1,27.0,0,0.0,0.0940170940171,27,27
us143707,1,208.0,0,0.0,0.034977703456,208,208
us765121,1,76.0,0,0.0,0.0849122807018,76,76
us267243,1,19.0,0,0.0,0.0877192982456,19,19
us151527,1,7.0,0,0.0,0.0,7,7
us73558,1,1.0,0,0.0,0.0,1,1
us189667,1,998.0,0,0.0,0.0126089691921,998,998
us460735,3,378.0,2,0.666666666667,0.11516923629,1130,1058
us213440,1,24.0,0,0.0,0.0724637681159,24,24
us347996,1,1.0,0,0.0,0.0,1,1
us290229,6,39.5,2,0.133333333333,0.158767319637,233,206
us368050,3,16.3333333333,0,0.0,0.0481962481962,49,44
us165203,2,3.0,0,0.0,0.05,6,5
us95037,3,35.6666666667,1,0.333333333333,0.0796634443251,105,90
us718104,2,106.5,0,0.0,0.0455905578111,213,202
us389871,1,5.0,0,0.0,0.2,5,5
us201100,3,36.0,0,0.0,0.0369167869168,108,106
us487982,2,1.5,0,0.0,0.0,3,2
us624328,1,79.0,0,0.0,0.0084388185654,79,79
us765014,1,75.0,0,0.0,0.112792792793,75,75
us38515,1,4.0,0,0.0,0.0,4,4
us288650,2,1.0,0,0.0,0.0,2,1
us3184,1,1.0,0,0.0,0.0,1,1
us698521,1,1.0,0,0.0,0.0,1,1
us750815,3,45.3333333333,1,0.333333333333,0.0982100187745,134,128
us359976,1,29.0,0,0.0,0.241379310345,29,29
us30697,1,2.0,0,0.0,0.0,2,2
us338488,1,5.0,0,0.0,0.0,5,5
us537996,1,9.0,0,0.0,0.0555555555556,9,9
us312743,4,88.75,1,0.166666666667,0.110653083171,353,316
us144021,1,3.0,0,0.0,0.333333333333,3,3
us11462,1,25.0,0,0.0,0.266666666667,25,25
us342618,1,3.0,0,0.0,0.0,3,3
us791604,2,42.0,0,0.0,0.0978807182469,84,83
us274489,1,2.0,0,0.0,0.0,2,2
us37000,2,9.0,1,1.0,0.525,16,15
us439976,1,1.0,0,0.0,0.0,1,1
us457324,2,281.5,1,1.0,0.0433223916162,561,500
us707995,22,74.6363636364,31,0.134199134199,0.125543314784,1580,949
us51954,1,2.0,0,0.0,0.0,2,2
us153156,3,72.6666666667,1,0.333333333333,0.0946275946276,216,185
us728489,9,10.3333333333,0,0.0,0.0469150060802,93,82
us243446,1,34.0,0,0.0,0.19073083779,34,34
us86714,1,2.0,0,0.0,0.0,2,2
us575953,1,206.0,0,0.0,0.0599573762728,206,206
us127,2,71.0,1,1.0,0.119035812372,140,129
us34646,8,47.75,8,0.285714285714,0.181687519467,366,301
us436992,5,78.0,2,0.2,0.12006367451,386,339
us307727,2,81.0,1,1.0,0.200411670739,160,152
us463554,3,365.0,2,0.666666666667,0.109035626961,1091,1033
us630892,1,15.0,0,0.0,0.0666666666667,15,15
us331046,190,52.9631578947,932,0.0519075466444,0.175425937948,8199,3448
us378936,1,157.0,0,0.0,0.0309488812674,157,157
us778605,1,1.0,0,0.0,0.0,1,1
us64162,1,5.0,0,0.0,0.2,5,5
us593560,1,43.0,0,0.0,0.0509413067553,43,43
us269084,1,1.0,0,0.0,0.0,1,1
us19644,1,2.0,0,0.0,0.0,2,2
us353820,1,1.0,0,0.0,0.0,1,1
us757095,1,239.0,0,0.0,0.0264758623115,239,239
us625782,1,7.0,0,0.0,0.0952380952381,7,7
us163624,2,6.0,0,0.0,0.00909090909091,12,11
us399183,2,58.0,0,0.0,0.0410231660232,116,115
us141168,31,78.935483871,50,0.10752688172,0.118411046153,2347,1551
us462374,1,3.0,0,0.0,0.333333333333,3,3
us326200,3,40.3333333333,0,0.0,0.0639375154098,121,113
us420927,26,172.769230769,126,0.387692307692,0.120822638856,4240,2293
us9171,1,2.0,0,0.0,0.0,2,2
us456445,1,998.0,0,0.0,0.0126089691921,998,998
us187376,1,2.0,0,0.0,0.0,2,2
us344027,7,37.2857142857,1,0.047619047619,0.119019785792,259,235
us389551,1,21.0,0,0.0,0.147619047619,21,21
us11274,1,2.0,0,0.0,0.0,2,2
us512627,1,1.0,0,0.0,0.0,1,1
us761718,2,36.0,0,0.0,0.0460268708908,72,71
us190871,1,4.0,0,0.0,0.0,4,4
us212001,1,53.0,0,0.0,0.0631349782293,53,53
us116177,2,251.5,1,1.0,0.041771877207,501,433
us494897,1,15.0,0,0.0,0.133333333333,15,15
us598474,2,17.5,0,0.0,0.218846153846,35,32
us225394,2,11.5,0,0.0,0.134967320261,23,21
us452708,1,7.0,0,0.0,0.047619047619,7,7
us739244,3,233.666666667,1,0.333333333333,0.0370796790823,699,604
us152965,2,5.5,0,0.0,0.0138888888889,11,10
us249725,1,105.0,0,0.0,0.0692307692308,105,105
us265736,1,2.0,0,0.0,0.0,2,2
us720416,2,124.5,0,0.0,0.0765654723222,249,226
us449439,6,290.5,9,0.6,0.158011723958,1725,1333
us591642,1,7.0,0,0.0,0.142857142857,7,7
us748907,1,170.0,0,0.0,0.0363383223112,170,170
us62785,1,372.0,0,0.0,0.0191867373852,372,372
us51863,3,60.0,0,0.0,0.0517392994789,180,172
us331124,1,1.0,0,0.0,0.0,1,1
us405514,4,182.5,2,0.333333333333,0.119864076503,726,675
us38246,98,71.3265306122,538,0.11319166842,0.179725435214,5914,2867
us580681,1,18.0,0,0.0,0.150326797386,18,18
us794258,2,318.5,0,0.0,0.0127524280285,637,635
us587636,2,57.0,1,1.0,0.0917016954668,112,104
us172419,3,65.3333333333,0,0.0,0.0231546231546,196,193
us174353,58,32.2068965517,49,0.0296430732002,0.145454197764,1770,1028
us385093,1,3.0,0,0.0,0.0,3,3
us684476,30,38.5,17,0.0390804597701,0.0796289814184,1121,796
us375599,1,39.0,0,0.0,0.283400809717,39,39
us102304,1,13.0,0,0.0,0.166666666667,13,13
us113019,2,6.0,0,0.0,0.291666666667,12,11
us463088,9,70.1111111111,5,0.138888888889,0.115463311811,621,499
us400455,55,78.2363636364,186,0.125252525253,0.184541823884,3931,1957
us187339,2,3.0,1,1.0,0.583333333333,4,3
us28438,2,13.0,0,0.0,0.111666666667,26,25
us63045,8,23.125,6,0.214285714286,0.298815728053,173,137
us7438,19,123.631578947,30,0.175438596491,0.103109875938,2289,1689
us757157,25,45.12,37,0.123333333333,0.146337922213,1054,679
us105696,1,1.0,0,0.0,0.0,1,1
us566535,1,1.0,0,0.0,0.0,1,1
us470429,1,190.0,0,0.0,0.0519075466444,190,190
us48654,1,157.0,0,0.0,0.0752898905765,157,157
us249813,2,3.5,0,0.0,0.0,7,6
us189041,3,99.6666666667,0,0.0,0.0860423866975,299,286
us691394,4,80.5,1,0.166666666667,0.039799432592,320,271
us681248,2,56.0,0,0.0,0.178888888889,112,109
us752808,1,3.0,0,0.0,0.0,3,3
us197869,1,3.0,0,0.0,0.0,3,3
us313035,5,96.2,1,0.1,0.104289316913,479,465
us676904,1,5.0,0,0.0,0.0,5,5
us238196,1,88.0,0,0.0,0.103187042842,88,88
us264793,2,1.0,0,0.0,0.0,2,1
us541760,2,46.5,0,0.0,0.13702963703,93,91
us419598,3,82.3333333333,2,0.666666666667,0.119465699986,243,210
us739297,1,5.0,0,0.0,0.1,5,5
us112699,1,372.0,0,0.0,0.0191867373852,372,372
us728585,5,61.6,1,0.1,0.101611432942,306,267
us286359,1,1.0,0,0.0,0.0,1,1
us199298,1,3.0,0,0.0,0.0,3,3
us644699,19,87.8421052632,28,0.163742690058,0.113798686502,1613,1086
us622695,1,2.0,0,0.0,0.0,2,2
us764707,3,21.3333333333,0,0.0,0.0243522306643,64,61
us71850,1,13.0,0,0.0,0.25641025641,13,13
us744474,3,115.0,1,0.333333333333,0.039167167779,343,312
us162388,2,24.0,0,0.0,0.0253699788584,48,47
us113044,2,67.5,1,1.0,0.165792377557,133,116
us309440,1,4.0,0,0.0,0.333333333333,4,4
us315352,2,68.0,0,0.0,0.0176159718144,136,134
us691556,4,25.25,1,0.166666666667,0.089985285717,99,89
us372786,1,3.0,0,0.0,0.333333333333,3,3
us127890,1,38.0,0,0.0,0.126600284495,38,38
us288162,4,73.75,0,0.0,0.199974512203,295,278
us536640,1,89.0,0,0.0,0.0600102145046,89,89
us252990,1,4.0,0,0.0,0.0,4,4
us316461,3,62.0,0,0.0,0.0163519721531,186,184
us390630,69,98.347826087,313,0.133418584825,0.139082887683,6160,2916
us306056,16,28.4375,5,0.0416666666667,0.11303534641,445,340
us395601,1,35.0,0,0.0,0.149579831933,35,35
us321223,1,9.0,0,0.0,0.111111111111,9,9
us160251,3,38.0,0,0.0,0.0166056166056,114,112
us563804,28,90.8928571429,38,0.100529100529,0.14757220635,2469,1736
us114206,11,18.9090909091,13,0.236363636364,0.457149634538,182,124
us146389,1,125.0,0,0.0,0.0812903225806,125,125
us217178,3,6.66666666667,0,0.0,0.031746031746,20,17
us38341,1,74.0,0,0.0,0.107367641614,74,74
us385908,5,22.8,0,0.0,0.107087374456,114,102
us736249,2,191.5,0,0.0,0.0503397182575,383,363
us351839,1,26.0,0,0.0,0.00923076923077,26,26
us317699,1,9.0,0,0.0,0.0555555555556,9,9
us169819,1,5.0,0,0.0,0.0,5,5
us182301,8,186.5,10,0.357142857143,0.120441603922,1472,1243
us115069,1,33.0,0,0.0,0.217803030303,33,33
us169482,1,1.0,0,0.0,0.0,1,1
us294383,2,3.5,0,0.0,0.0,7,6
us356381,10,258.0,23,0.511111111111,0.0849824786026,2534,1672
us10180,1,9.0,0,0.0,0.0,9,9
us204382,1,13.0,0,0.0,0.141025641026,13,13
us215346,1,22.0,0,0.0,0.225108225108,22,22
us206318,4,61.25,0,0.0,0.035138459476,245,213
us286416,2,4.5,0,0.0,0.3,9,8
us743640,22,44.6818181818,29,0.125541125541,0.122423957553,925,531
us69699,4,31.5,1,0.166666666667,0.100739875389,124,116
us223161,21,25.5238095238,36,0.171428571429,0.27677279445,464,310
us629359,6,73.1666666667,3,0.2,0.0746915858956,433,378
us573480,1,82.0,0,0.0,0.0846130683529,82,82
us296889,1,12.0,0,0.0,0.0757575757576,12,12
us92881,4,40.25,0,0.0,0.038405591236,161,148
us707859,1,87.0,0,0.0,0.0523924084469,87,87
us150482,11,46.6363636364,11,0.2,0.167359918856,491,369
us221493,11,30.0909090909,1,0.0181818181818,0.0728577617828,329,275
us489104,1,1.0,0,0.0,0.0,1,1
us166077,1,2.0,0,0.0,0.0,2,2
us167972,1,2.0,0,0.0,0.0,2,2
us127903,1,62.0,0,0.0,0.0740349021682,62,62
us79841,3,146.666666667,1,0.333333333333,0.0586100313428,438,396
us378918,3,40.3333333333,3,1.0,0.199734955081,115,85
us260559,1,4.0,0,0.0,0.166666666667,4,4
us776998,1,122.0,0,0.0,0.0503996748408,122,122
us249666,1,1.0,0,0.0,0.0,1,1
us429910,1,46.0,0,0.0,0.124637681159,46,46
us798247,1,5.0,0,0.0,0.1,5,5
us334170,1,85.0,0,0.0,0.0268907563025,85,85
us557083,1,9.0,0,0.0,0.0833333333333,9,9
us82736,1,183.0,0,0.0,0.0512820512821,183,183
us463327,1,9.0,0,0.0,0.0833333333333,9,9
us631520,1,199.0,0,0.0,0.0523323689153,199,199
us488001,3,20.3333333333,1,0.333333333333,0.0877814691768,59,54
us325583,1,21.0,0,0.0,0.0428571428571,21,21
us561274,1,4.0,0,0.0,0.0,4,4
us4899,1,3.0,0,0.0,0.0,3,3
us258805,14,193.357142857,21,0.230769230769,0.0640319058419,2665,1856
us588829,2,1.0,0,0.0,0.0,2,1
us403162,49,67.4081632653,85,0.0722789115646,0.138438717972,3133,1833
us644105,10,122.9,9,0.2,0.0607891533443,1211,917
us179388,1,6.0,0,0.0,0.0,6,6
us96074,3,5.0,0,0.0,0.147474747475,15,13
us340623,23,135.608695652,64,0.252964426877,0.134686715417,2991,1853
us271050,12,201.416666667,8,0.121212121212,0.0793454481998,2401,1750
us201804,1,215.0,0,0.0,0.0271245381439,215,215
us709110,1,10.0,0,0.0,0.2,10,10
us435381,1,132.0,0,0.0,0.0791117279667,132,132
us624584,1,1.0,0,0.0,0.0,1,1
us235129,4,261.0,5,0.833333333333,0.170943247589,1034,1015
us162507,1,234.0,0,0.0,0.0425883129746,234,234
us795085,1,635.0,0,0.0,0.025504856057,635,635
us590502,2,44.5,0,0.0,0.037552742616,89,88
us387149,4,110.5,2,0.333333333333,0.192268744395,438,398
us435302,4,39.5,0,0.0,0.0863582595758,158,136
us215781,1,183.0,0,0.0,0.0512820512821,183,183
us241972,20,84.4,24,0.126315789474,0.105771903824,1640,1327
us644299,14,55.8571428571,10,0.10989010989,0.142882568026,762,592
us303945,1,26.0,0,0.0,0.0830769230769,26,26
us644716,1,375.0,0,0.0,0.0323707664884,375,375
us70683,3,23.6666666667,0,0.0,0.0871373836891,71,68
us196349,2,45.5,1,1.0,0.208202716823,89,88
us326952,2,2.0,0,0.0,0.0,4,3
us159526,1,3.0,0,0.0,0.0,3,3
us119125,1,2.0,0,0.0,0.0,2,2
us691416,1,17.0,0,0.0,0.198529411765,17,17
us673039,10,122.7,9,0.2,0.0796238334075,1209,947
us93469,2,8.5,1,1.0,0.14126984127,15,14
us329097,4,15.75,4,0.666666666667,0.686985970005,55,52
us9758,1,3.0,0,0.0,0.0,3,3
us103758,1,372.0,0,0.0,0.0191867373852,372,372
us242181,1,145.0,0,0.0,0.0538314176245,145,145
us60773,1,2.0,0,0.0,0.0,2,2
us593598,1,6.0,0,0.0,0.0,6,6
us103828,1,183.0,0,0.0,0.0512820512821,183,183
us553760,1,635.0,0,0.0,0.025504856057,635,635
us108027,1,1.0,0,0.0,0.0,1,1
us766725,1,174.0,0,0.0,0.0801940070427,174,174
us94495,2,92.0,0,0.0,0.025641025641,184,183
us246096,3,23.0,0,0.0,0.0858551421088,69,65
us278373,2,224.5,1,1.0,0.0873932828641,447,399
us442026,19,41.6315789474,40,0.233918128655,0.328350440836,711,540
us282256,2,71.0,0,0.0,0.108499982402,142,134
us302421,3,21.6666666667,1,0.333333333333,0.101346801347,63,61
us797464,2,35.5,0,0.0,0.0405797101449,71,70
us687595,2,2.0,1,1.0,1.0,2,1
us361791,1,998.0,0,0.0,0.0126089691921,998,998
us599284,3,18.3333333333,0,0.0,0.125121832359,55,51
us611850,1,3.0,0,0.0,0.0,3,3
us374974,1,99.0,0,0.0,0.0836940836941,99,99
us270096,1,1.0,0,0.0,0.0,1,1
us186705,2,52.0,1,1.0,0.115372747037,102,100
us75865,1,35.0,0,0.0,0.126050420168,35,35
us380585,1,1.0,0,0.0,0.0,1,1
us187052,1,62.0,0,0.0,0.0740349021682,62,62
us376884,2,82.0,0,0.0,0.1821411073,164,161
us194759,2,23.5,0,0.0,0.0432926829268,47,46
us59401,5,288.2,3,0.3,0.264299446624,1435,1369
us232436,5,25.6,0,0.0,0.0404617604618,128,121
us117234,1,13.0,0,0.0,0.128205128205,13,13
us398279,2,506.0,1,1.0,0.116194594486,1010,1000
us29214,1,2.0,0,0.0,0.0,2,2
us170444,1,998.0,0,0.0,0.0126089691921,998,998
us359035,2,210.5,1,1.0,0.0561165069728,419,377
us196165,1,10.0,0,0.0,0.2,10,10
us260216,1,2.0,0,0.0,0.0,2,2
us502443,1,43.0,0,0.0,0.132890365449,43,43
us200253,1,1.0,0,0.0,0.0,1,1
us755818,4,10.0,0,0.0,0.0354064039409,40,37
us556551,1,6.0,0,0.0,0.266666666667,6,6
us194857,1,14.0,0,0.0,0.263736263736,14,14
us310508,4,254.25,2,0.333333333333,0.190652242298,1013,1000
us760793,1,56.0,0,0.0,0.0863636363636,56,56
us684760,2,233.5,1,1.0,0.0421041495652,465,419
us335246,2,28.5,1,1.0,0.101333023328,55,52
us159798,6,4.33333333333,1,0.0666666666667,0.0589133089133,24,17
us536678,7,210.571428571,5,0.238095238095,0.0839343901319,1464,1057
us556410,3,145.0,1,0.333333333333,0.0930992829297,433,398
us643323,5,107.6,10,1.0,0.107489595524,518,366
us312760,24,93.75,40,0.144927536232,0.248883062605,2170,1663
us387724,1,31.0,0,0.0,0.191397849462,31,31
us795831,4,59.75,3,0.5,0.342489344068,233,215
us594761,3,4.0,0,0.0,0.0888888888889,12,9
us590499,1,4.0,0,0.0,0.0,4,4
us255901,1,98.0,0,0.0,0.0974121607406,98,98
us770587,24,86.0,26,0.0942028985507,0.144233909676,2012,1345
us724067,1,1.0,0,0.0,0.0,1,1
us378427,2,410.0,1,1.0,0.036589934292,818,698
us113341,6,51.5,2,0.133333333333,0.151310692949,305,245
us725322,1,4.0,0,0.0,0.166666666667,4,4
us795557,1,74.0,0,0.0,0.0403554239171,74,74
us265876,1,24.0,0,0.0,0.224637681159,24,24
us292465,4,3.75,2,0.333333333333,0.285714285714,11,8
us226760,1,114.0,0,0.0,0.0662940537184,114,114
us286320,1,15.0,0,0.0,0.114285714286,15,15
us129132,7,15.7142857143,0,0.0,0.0417259364628,110,99
us224194,3,22.0,2,0.666666666667,0.194323530309,62,56
us723811,1,8.0,0,0.0,0.142857142857,8,8
us130103,1,12.0,0,0.0,0.0151515151515,12,12
us765816,1,1.0,0,0.0,0.0,1,1
us584103,2,29.5,0,0.0,0.0406386066763,59,58
us102875,2,72.5,0,0.0,0.121074345373,145,129
us174018,1,21.0,0,0.0,0.12380952381,21,21
us262293,5,20.0,2,0.2,0.172990328385,96,88
us20310,1,93.0,0,0.0,0.0904628330996,93,93
us158655,1,998.0,0,0.0,0.0126089691921,998,998
us357295,1,4.0,0,0.0,0.0,4,4
us92790,1,57.0,0,0.0,0.0927318295739,57,57
us354546,1,56.0,0,0.0,0.0714285714286,56,56
us71330,1,16.0,0,0.0,0.35,16,16
us553385,2,66.5,0,0.0,0.0395558639833,133,132
us665665,2,5.5,0,0.0,0.133333333333,11,10
us364077,2,538.5,0,0.0,0.0407088987473,1077,1036
us60072,3,10.6666666667,0,0.0,0.219230769231,32,27
us163883,5,11.6,1,0.1,0.0767971210076,56,50
us617746,5,101.8,1,0.1,0.0548864652874,507,440
us657567,1,2.0,0,0.0,0.0,2,2
us641652,4,203.5,1,0.166666666667,0.0989296404023,812,733
us341020,2,24.5,0,0.0,0.18524970964,49,48
us99668,1,105.0,0,0.0,0.0912087912088,105,105
us363561,9,236.666666667,15,0.416666666667,0.183124571241,2100,1513
us569012,1,65.0,0,0.0,0.106730769231,65,65
us677255,1,186.0,0,0.0,0.0288869514676,186,186
us249461,1,51.0,0,0.0,0.12,51,51
us165509,1,10.0,0,0.0,0.111111111111,10,10
us248768,1,3.0,0,0.0,0.0,3,3
us402222,1,251.0,0,0.0,0.0637450199203,251,251
us98234,16,24.375,8,0.0666666666667,0.0766608898539,374,306
us541745,1,7.0,0,0.0,0.333333333333,7,7
us239525,6,18.1666666667,0,0.0,0.030876637797,109,102
us570998,1,82.0,0,0.0,0.0846130683529,82,82
us618362,2,45.0,0,0.0,0.0446001367054,90,88
us101256,1,1.0,0,0.0,0.0,1,1
us743723,2,1.5,0,0.0,0.0,3,2
us718156,1,1.0,0,0.0,0.0,1,1
us673395,1,92.0,0,0.0,0.110845676063,92,92
us265677,3,103.0,0,0.0,0.0527552962336,309,294
us265680,2,5.5,0,0.0,0.0,11,10
us250997,1,31.0,0,0.0,0.0838709677419,31,31
us449816,3,284.0,3,1.0,0.0501429262134,846,695
us725744,1,136.0,0,0.0,0.125163398693,136,136
us400199,2,40.0,0,0.0,0.0556637455372,80,79
us2742,1,1.0,0,0.0,0.0,1,1
us117023,3,88.6666666667,1,0.333333333333,0.118648462743,264,230
us155329,8,161.625,4,0.142857142857,0.0433792598966,1285,1171
us366889,1,101.0,0,0.0,0.0827722772277,101,101
us178495,1,8.0,0,0.0,0.107142857143,8,8
us169717,5,6.0,0,0.0,0.112222222222,30,26
us295134,1,8.0,0,0.0,0.0357142857143,8,8
us69775,1,16.0,0,0.0,0.0166666666667,16,16
us718540,1,29.0,0,0.0,0.150246305419,29,29
us357328,41,160.097560976,241,0.293902439024,0.139501960558,6082,3007
us779260,2,44.0,0,0.0,0.0861117778926,88,84
us104533,1,92.0,0,0.0,0.0795508838987,92,92
us780002,1,249.0,0,0.0,0.0551237206892,249,249
us109521,2,47.5,0,0.0,0.206442108616,95,93
us413319,1,4.0,0,0.0,0.0,4,4
us614355,3,138.333333333,1,0.333333333333,0.193969978998,413,394
us261366,1,89.0,0,0.0,0.0538815117467,89,89
us474312,1,11.0,0,0.0,0.0545454545455,11,11
us131801,1,74.0,0,0.0,0.108478341355,74,74
us312626,1,85.0,0,0.0,0.0268907563025,85,85
us387232,1,22.0,0,0.0,0.17316017316,22,22
us626962,2,8.5,0,0.0,0.0380952380952,17,16
us600691,2,178.0,0,0.0,0.0326126368894,356,336
us565191,1,183.0,0,0.0,0.073560319462,183,183
us229127,1,32.0,0,0.0,0.0564516129032,32,32
us398394,3,338.333333333,0,0.0,0.0728898584176,1015,1006
us599899,1,61.0,0,0.0,0.044262295082,61,61
us75702,3,108.666666667,0,0.0,0.0379028968129,326,306
us97087,1,372.0,0,0.0,0.0191867373852,372,372
us244235,1,18.0,0,0.0,0.176470588235,18,18
us384191,3,105.0,2,0.666666666667,0.163440685323,311,276
us59238,1,1.0,0,0.0,0.0,1,1
us198967,1,9.0,0,0.0,0.0,9,9
us789154,1,79.0,0,0.0,0.0769230769231,79,79
us529848,1,1.0,0,0.0,0.0,1,1
us269715,2,1.5,0,0.0,0.0,3,2
us127764,1,90.0,0,0.0,0.0374531835206,90,90
us740858,1,9.0,0,0.0,0.0833333333333,9,9
us636214,44,31.2045454545,37,0.03911205074,0.164271997319,1299,833
us462605,12,29.3333333333,4,0.0606060606061,0.144879229807,344,300
us600718,1,14.0,0,0.0,0.021978021978,14,14
us399801,1,10.0,0,0.0,0.0,10,10
us453214,1,635.0,0,0.0,0.025504856057,635,635
us170207,1,57.0,0,0.0,0.0607769423559,57,57
us53446,4,59.25,3,0.5,0.152990676818,231,189
us54623,1,5.0,0,0.0,0.0,5,5
us471446,2,167.0,0,0.0,0.0954330046368,334,300
us69700,1,4.0,0,0.0,0.166666666667,4,4
us602630,1,37.0,0,0.0,0.0990990990991,37,37
us101275,1,1.0,0,0.0,0.0,1,1
us320859,1,40.0,0,0.0,0.0576923076923,40,40
us20090,4,146.75,4,0.666666666667,0.0852342838657,579,490
us172326,12,32.4166666667,8,0.121212121212,0.212280292693,373,293
us567587,2,31.0,0,0.0,0.0248587570621,62,61
us109293,5,66.2,3,0.3,0.210370142705,325,275
us694251,1,213.0,0,0.0,0.0296749047746,213,213
us165989,1,1.0,0,0.0,0.0,1,1
us216130,2,16.5,0,0.0,0.0885057471264,33,32
us58811,8,91.375,28,1.0,0.150962218083,675,411
us232899,1,65.0,0,0.0,0.118269230769,65,65
us96024,1,90.0,0,0.0,0.0848938826467,90,90
us109827,1,1.0,0,0.0,0.0,1,1
us728798,1,83.0,0,0.0,0.0749338818689,83,83
us719159,1,108.0,0,0.0,0.0680166147456,108,108
us706659,6,55.6666666667,2,0.133333333333,0.100189502253,330,293
us403099,7,166.0,5,0.238095238095,0.186491779827,1152,976
us769510,1,38.0,0,0.0,0.0981507823613,38,38
us110849,2,97.5,0,0.0,0.0329843491266,195,194
us221618,1,30.0,0,0.0,0.119540229885,30,30
us727190,1,4.0,0,0.0,0.166666666667,4,4
us461704,1,4.0,0,0.0,0.0,4,4
us435455,1,2.0,0,0.0,0.0,2,2
us585825,8,125.75,7,0.25,0.0838245769399,992,796
us323013,1,71.0,0,0.0,0.0800804828974,71,71
us653136,26,49.6923076923,26,0.08,0.13260717731,1240,871
us3945,1,22.0,0,0.0,0.225108225108,22,22
us739230,1,87.0,0,0.0,0.0523924084469,87,87
us183633,23,90.3913043478,40,0.158102766798,0.191778711001,1999,1434
us160334,1,12.0,0,0.0,0.0454545454545,12,12
us444583,1,14.0,0,0.0,0.197802197802,14,14
us556321,1,32.0,0,0.0,0.0987903225806,32,32
us400601,1,1.0,0,0.0,0.0,1,1
us682200,3,15.3333333333,0,0.0,0.0856481481481,46,44
us793898,1,249.0,0,0.0,0.0551237206892,249,249
us89992,1,32.0,0,0.0,0.141129032258,32,32
us373601,2,14.0,0,0.0,0.0769230769231,28,27
us548925,27,114.444444444,88,0.250712250712,0.131346656439,2914,1680
us795379,1,92.0,0,0.0,0.107501194458,92,92
us10586,1,8.0,0,0.0,0.0357142857143,8,8
us783608,3,50.3333333333,3,1.0,0.399069770809,145,130
us420184,1,1.0,0,0.0,0.0,1,1
us29812,1,93.0,0,0.0,0.0904628330996,93,93
us205116,10,79.1,5,0.111111111111,0.130649534763,781,650
us202861,2,29.0,0,0.0,0.0391604010025,58,57
us150400,51,84.2352941176,218,0.170980392157,0.120256017701,3860,2156
us279991,82,58.743902439,227,0.0683529057513,0.161743101895,4363,2117
us398581,7,240.428571429,7,0.333333333333,0.0893748416015,1669,1266
us101045,1,2.0,0,0.0,0.0,2,2
us300357,1,27.0,0,0.0,0.0940170940171,27,27
us388225,2,308.0,1,1.0,0.0465104178224,614,588
us270194,1,1.0,0,0.0,0.0,1,1
us768650,9,19.2222222222,2,0.0555555555556,0.164486942557,169,143
us599386,1,11.0,0,0.0,0.127272727273,11,11
us784307,2,188.0,1,1.0,0.0748684470213,374,310
us577649,1,100.0,0,0.0,0.069898989899,100,100
us379324,1,4.0,0,0.0,0.166666666667,4,4
us509565,1,635.0,0,0.0,0.025504856057,635,635
us556895,1,10.0,0,0.0,0.133333333333,10,10
us464464,1,12.0,0,0.0,0.257575757576,12,12
us383506,17,100.647058824,48,0.352941176471,0.312976022626,1615,1244
us504052,1,2.0,0,0.0,0.0,2,2
us148978,3,15.6666666667,0,0.0,0.0242914979757,47,45
us498430,13,122.769230769,31,0.397435897436,0.13408666842,1534,1076
us527304,1,64.0,0,0.0,0.152281746032,64,64
us552149,1,1.0,0,0.0,0.0,1,1
us694589,3,32.6666666667,1,0.333333333333,0.228616352201,96,84
us69804,1,372.0,0,0.0,0.0191867373852,372,372
us499515,2,261.5,1,1.0,0.129105870727,521,488
us197780,33,159.424242424,172,0.325757575758,0.120057065275,4917,2603
us350102,1,6.0,0,0.0,0.0666666666667,6,6
us772953,41,66.0243902439,74,0.090243902439,0.0967133283899,2559,1440
us374690,1,2.0,0,0.0,0.0,2,2
us277561,1,42.0,0,0.0,0.13356562137,42,42
us456524,2,117.5,1,1.0,0.102792207792,233,225
us63534,1,27.0,0,0.0,0.042735042735,27,27
us191305,6,54.6666666667,2,0.133333333333,0.0920834705598,324,290
us247708,1,9.0,0,0.0,0.166666666667,9,9
us377651,1,157.0,0,0.0,0.0309488812674,157,157
us142914,1,10.0,0,0.0,0.111111111111,10,10
us187852,2,48.5,0,0.0,0.127334743908,97,94
us781435,3,129.666666667,0,0.0,0.0107902554961,389,383
us270873,1,80.0,0,0.0,0.048417721519,80,80
us733919,1,6.0,0,0.0,0.0,6,6
us294108,1,98.0,0,0.0,0.08563012834,98,98
us447193,1,26.0,0,0.0,0.123076923077,26,26
us144707,2,118.5,0,0.0,0.0212941564873,237,236
us783138,1,64.0,0,0.0,0.0138888888889,64,64
us295869,2,59.5,0,0.0,0.111195884294,119,116
us215541,1,1.0,0,0.0,0.0,1,1
us328224,1,2.0,0,0.0,0.0,2,2
us307952,1,20.0,0,0.0,0.115789473684,20,20
us114782,1,100.0,0,0.0,0.0929292929293,100,100
us144792,24,96.0,51,0.184782608696,0.159361395085,2202,1554
us364408,3,11.0,1,0.333333333333,0.259829059829,31,26
